Date,returns,pce_price_index,unemployment_rate,nonfarm_payrolls,industrial_production,capacity_utilization,housing_starts,building_permits,retail_sales,durable_orders,consumer_confidence,fed_funds,epu_index,t10y2y_spread,t10y3m_spread
1998-04-16,-1.0306626434198098,0.9954698436280742,-0.6696117623999832,1.6720810250735008,1.3451833415905676,-1.6029036107284917,1.2266168897801217,1.8449297342384334,1.4846994385649357,0.03820216651610613,0.53759984151259,-0.608268203173663,-1.0156596687575614,-1.4630393039829679,-0.8775629325877395
1998-04-17,1.0308240231068464,0.9881828915846947,-0.663750021553756,1.6584779254844146,1.334797903408633,-1.5899600068469653,1.216541550929846,1.8243238315049015,1.4711071788275585,0.03193621584212502,0.531464181116812,-0.6303011578573613,-1.0117583198503084,-1.4509776235835647,-0.8706149480247631
1998-04-20,-0.06746323970095561,0.980963327249438,-0.6579139183119196,1.645162447506082,1.3245626776599915,-1.5772201136080033,1.206580802925625,1.8041900831989353,1.4577296830541495,0.025608836588819028,0.5253200929207372,-0.6535329817567396,-1.0078774517388136,-1.439109189526336,-0.8637096333168772
1998-04-21,0.09527495561687574,0.9738103049478453,-0.6521035334166835,1.6321275144932734,1.3144744699424717,-1.564678019022271,1.196731711950764,1.7845088513278982,1.444560268807471,0.0192178142171365,0.5191663114309096,-0.6780954135861782,-1.0040168380646572,-1.4274290160092569,-0.8568460447664707
1998-04-22,0.16842656550240898,0.96672303367295,-0.64631902205995,1.619366480641792,1.3045302337142435,-1.5523280476140426,1.1869914379993323,1.7652616157544065,1.4315925322448022,0.012760835424618915,0.5130015295902877,-0.7041416702439264,-1.0001762558495222,-1.4159323396788934,-0.8500232591308976
1998-04-23,-1.0082538120565743,0.9597007778198445,-0.6405606218360131,1.6068731140367778,1.294727065783421,-1.540164748334877,1.1773572308137303,1.7464308932696972,1.4188203331106004,0.006235482061066523,0.5068243954966046,-0.7318512014753595,-0.9963554854295867,-1.404614609954126,-0.8432403731536595
1998-04-24,-1.0698829735403734,0.9527428581146522,-0.6348286618320634,1.5946415814398347,1.2850622021988038,-1.5281828832244089,1.1678264260289752,1.728000163717317,1.4062377807020487,-0.00036077541994404647,0.5006335088438191,-0.7614358019607684,-0.992554310391456,-1.3934714800367898,-0.8364965031334027
1998-04-27,-1.8486112819523959,0.9458486527501265,-0.6291235730380746,1.5826664347280985,1.275533014529081,-1.5163774167643351,1.1583964415111432,1.7099538024519003,1.3938392207335402,-0.007030585016526312,0.4944274170556145,-0.7931475648264433,-0.9887725175096046,-1.3824987985678454,-0.8297907845313641
1998-04-28,-0.24330104805634675,0.9390175987407896,-0.6234459002909514,1.5709425989123442,1.266137006519573,-1.5047435058756262,1.1490647738782707,1.69227701850038,1.3816192230327746,-0.013776720788248273,0.48820461107614005,-0.8272893715211053,-0.9850098966852857,-1.3716926018917153,-0.8231223716181294
1998-04-29,0.6694595827807706,0.932249193518837,-0.6177963160088467,1.5594653616734322,1.256871811117981,-1.4932764905145077,1.139828995192811,1.6749557978647258,1.369572570006552,-0.02060209107285154,0.48196352077830207,-0.8642289346734342,-0.9812662408868574,-1.3610491068951251,-0.8164904371608156
