group,run_id,period,breach_rate,coverage_error,cvar,rmse,mae,pinball,brier,kupiec_LR,kupiec_p,christoffersen_ind_LR,christoffersen_ind_p,christoffersen_cc_LR,christoffersen_cc_p,cfg_seq_length,cfg_z_window,cfg_use_cls_token,cfg_zscore,cfg_layers,cfg_head_size,cfg_num_heads,cfg_ff_dim,cfg_dropout,cfg_attn_dropout,cfg_calibration,cfg_refit,cfg_timeframe,cfg_use_returns,cfg_use_spx_close,cfg_data_start_year,cfg_end_date
big,run_20250905_152857_2b239554,1998,0.0,-0.05,,0.1816119700670242,0.1793173551559448,0.0089658685028553,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2001,0.0604838709677419,0.0104838709677419,-0.021760644391179,0.0397924184799194,0.0307046547532081,0.0019092379370704,0.0569354838709677,0.5394106880698779,0.4626770590620056,1.145918291619567,0.2844052270339642,1.7077832860761406,0.4257548179851014,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2008,0.0434782608695652,-0.0065217391304347,-0.0564171783626079,0.127790629863739,0.1178164109587669,0.0071841916069388,0.0416304347826086,0.2365386670374247,0.626717325817737,7.298346645017481,0.0069018091671992,7.521382396307195,0.0232676522572201,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2011,0.0,-0.05,,0.1895103007555008,0.1884895712137222,0.0094244787469506,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2015,0.0,-0.05,,0.085174836218357,0.0828314870595932,0.0041415742598474,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2020,0.0,-0.05,,0.3603881895542145,0.3489401638507843,0.0174470078200101,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,2022,0.0,-0.05,,0.0886963084340095,0.0851275026798248,0.0042563746683299,0.0025,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1987,0.0,-0.05,,0.3548946976661682,0.3541199266910553,0.0177059955894947,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,1998,0.0,-0.05,,0.2641515135765075,0.2628783583641052,0.0131439175456762,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2001,0.4959677419354839,0.4459677419354839,-0.0050769909285008,0.0280730612576007,0.024158401414752,0.0109254857525229,0.4488709677419356,405.98859054052826,2.737270020718047e-90,148.192615182241,4.305529054158161e-34,555.4528328820784,2.42632996017993e-121,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2008,0.0,-0.05,,0.2296166270971298,0.2220433801412582,0.0111021697521209,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2011,0.0,-0.05,,0.0766280740499496,0.0711463764309883,0.0035573188215494,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2015,0.0039682539682539,-0.046031746031746,-0.0394136942923069,0.07497089356184,0.0699040070176124,0.0035013169981539,0.0060714285714285,18.685813668056543,1.5412491730805425e-05,0.0080000211334664,0.9287299806793412,18.599195248984444,9.14610257517984e-05,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_153211_b8466aa7,2020,0.0237154150197628,-0.0262845849802371,-0.0724969431757927,0.1581718325614929,0.1476042419672012,0.007904065772891,0.0238438735177865,4.531545338930046,0.0332755567613362,2.4446816780167837,0.1179238052182499,6.92173900304136,0.0314024456700223,30,252,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
